Loan ID,Month,Origination Date,Loan Age,Quarter,FICO Score,LTV,Interest Rate,DSCR,Credit Utilization,Credit Score,Original Balance,Current Balance
LOAN_000089,1,9/2/2019,4,2020Q1,731,79.8,3.54,1.67,32.1,735,444147,415415
LOAN_000089,2,9/2/2019,5,2020Q1,731,79.8,3.54,1.81,30.5,735,444147,408233
LOAN_000089,3,9/2/2019,6,2020Q1,731,79.8,3.54,1.7,45.1,735,444147,401050
LOAN_000089,4,9/2/2019,7,2020Q2,731,79.8,3.54,1.91,39.3,735,444147,393867
LOAN_000089,5,9/2/2019,8,2020Q2,731,79.8,3.54,1.99,33.4,735,444147,386684
LOAN_000089,6,9/2/2019,9,2020Q2,731,79.8,3.54,1.85,33.8,735,444147,379502
LOAN_000089,7,9/2/2019,10,2020Q3,731,79.8,3.54,1.93,31.7,735,444147,372319
LOAN_000089,8,9/2/2019,11,2020Q3,731,79.8,3.54,1.75,37.4,735,444147,365136
LOAN_000089,9,9/2/2019,12,2020Q3,731,79.8,3.54,1.79,25.4,735,444147,357953
LOAN_000089,10,9/2/2019,13,2020Q4,731,79.8,3.54,1.8,27.9,735,444147,350771
LOAN_000089,11,9/2/2019,14,2020Q4,731,79.8,3.54,1.76,38.1,735,444147,343588
LOAN_000089,12,9/2/2019,15,2020Q4,731,79.8,3.54,1.82,31.7,735,444147,336405
LOAN_000089,1,9/2/2019,16,2021Q1,731,79.8,3.54,1.59,36.2,735,444147,329222
LOAN_000089,2,9/2/2019,17,2021Q1,731,79.8,3.54,1.83,28.9,735,444147,322040
LOAN_000089,3,9/2/2019,18,2021Q1,731,79.8,3.54,1.76,38,735,444147,314857
LOAN_000089,4,9/2/2019,19,2021Q2,731,79.8,3.54,1.87,22.6,735,444147,307674
LOAN_000089,5,9/2/2019,20,2021Q2,731,79.8,3.54,1.69,28.8,735,444147,300491
LOAN_000090,3,2/26/2024,1,2024Q1,702,90.27,4.195,1.65,36.4,716,653835,641547
LOAN_000090,4,2/26/2024,2,2024Q2,702,90.27,4.195,1.48,42.1,716,653835,629260
LOAN_000090,5,2/26/2024,3,2024Q2,702,90.27,4.195,1.56,35.4,716,653835,616973
LOAN_000090,6,2/26/2024,4,2024Q2,702,90.27,4.195,1.4,42,716,653835,604686
LOAN_000090,7,2/26/2024,5,2024Q3,702,90.27,4.195,1.65,24,716,653835,592399
LOAN_000090,8,2/26/2024,6,2024Q3,702,90.27,4.195,1.7,40.5,716,653835,580112
LOAN_000090,9,2/26/2024,7,2024Q3,702,90.27,4.195,1.77,30.8,716,653835,567825
LOAN_000090,10,2/26/2024,8,2024Q4,702,90.27,4.195,1.75,28.7,716,653835,555538
LOAN_000090,11,2/26/2024,9,2024Q4,702,90.27,4.195,1.58,29.4,716,653835,543251
LOAN_000090,12,2/26/2024,10,2024Q4,702,90.27,4.195,1.47,38,716,653835,530964
LOAN_000091,8,7/16/2022,1,2022Q3,741,90.77,3.979,1.99,37.8,722,403243,394320
LOAN_000091,9,7/16/2022,2,2022Q3,741,90.77,3.979,2.05,32.9,722,403243,385397
LOAN_000091,10,7/16/2022,3,2022Q4,741,90.77,3.979,2.25,35.7,722,403243,376474
LOAN_000091,11,7/16/2022,4,2022Q4,741,90.77,3.979,2.31,41.3,722,403243,367551
LOAN_000091,12,7/16/2022,5,2022Q4,741,90.77,3.979,2.06,30.1,722,403243,358628
LOAN_000091,1,7/16/2022,6,2023Q1,741,90.77,3.979,2.16,33.8,722,403243,349705
LOAN_000091,2,7/16/2022,7,2023Q1,741,90.77,3.979,1.95,38.7,722,403243,340782
LOAN_000091,3,7/16/2022,8,2023Q1,741,90.77,3.979,2.22,41.9,722,403243,331860
LOAN_000091,4,7/16/2022,9,2023Q2,741,90.77,3.979,2.24,26.9,722,403243,322937
LOAN_000091,5,7/16/2022,10,2023Q2,741,90.77,3.979,2.18,37.4,722,403243,314014
LOAN_000091,6,7/16/2022,11,2023Q2,741,90.77,3.979,2.14,22.1,722,403243,305091
LOAN_000091,7,7/16/2022,12,2023Q3,741,90.77,3.979,2.22,36.1,722,403243,296168
LOAN_000091,8,7/16/2022,13,2023Q3,741,90.77,3.979,2.3,30.2,722,403243,287245
LOAN_000091,9,7/16/2022,14,2023Q3,741,90.77,3.979,2.25,34.6,722,403243,278322
LOAN_000091,10,7/16/2022,15,2023Q4,741,90.77,3.979,2.12,28.9,722,403243,269399
LOAN_000091,11,7/16/2022,16,2023Q4,741,90.77,3.979,2.14,22.5,722,403243,260477
LOAN_000091,12,7/16/2022,17,2023Q4,741,90.77,3.979,2.15,35.6,722,403243,251554
LOAN_000091,1,7/16/2022,18,2024Q1,741,90.77,3.979,2.28,33.2,722,403243,242631
LOAN_000091,2,7/16/2022,19,2024Q1,741,90.77,3.979,2.22,32.8,722,403243,233708
LOAN_000091,3,7/16/2022,20,2024Q1,741,90.77,3.979,2.14,24.2,722,403243,224785
LOAN_000091,4,7/16/2022,21,2024Q2,741,90.77,3.979,2.18,39.6,722,403243,215862
LOAN_000091,5,7/16/2022,22,2024Q2,741,90.77,3.979,2.1,40.4,722,403243,206939
LOAN_000091,6,7/16/2022,23,2024Q2,741,90.77,3.979,2.13,32.1,722,403243,198016
LOAN_000092,1,12/31/2019,1,2020Q1,681,87.3,4.614,1.45,28.2,685,486846,477275
LOAN_000092,2,12/31/2019,2,2020Q1,681,87.3,4.614,1.38,37.8,685,486846,467704
LOAN_000092,3,12/31/2019,3,2020Q1,681,87.3,4.614,1.39,36,685,486846,458134
LOAN_000093,1,12/5/2019,1,2020Q1,668,81.75,5.003,1.21,47.1,645,102383,100252
LOAN_000093,2,12/5/2019,2,2020Q1,668,81.75,5.003,1.2,31.5,645,102383,98121
LOAN_000093,3,12/5/2019,3,2020Q1,668,81.75,5.003,1.27,41.8,645,102383,95991
LOAN_000093,4,12/5/2019,4,2020Q2,668,81.75,5.003,1.32,37.2,645,102383,93860
LOAN_000093,5,12/5/2019,5,2020Q2,668,81.75,5.003,1.27,30.9,645,102383,91730
LOAN_000093,6,12/5/2019,6,2020Q2,668,81.75,5.003,1.31,43.8,645,102383,89599
LOAN_000093,7,12/5/2019,7,2020Q3,668,81.75,5.003,1.42,41.7,645,102383,87469
LOAN_000093,8,12/5/2019,8,2020Q3,668,81.75,5.003,1.19,37.9,645,102383,85338
LOAN_000093,9,12/5/2019,9,2020Q3,668,81.75,5.003,1.38,44.2,645,102383,83208
LOAN_000093,10,12/5/2019,10,2020Q4,668,81.75,5.003,1.24,41,645,102383,81077
LOAN_000093,11,12/5/2019,11,2020Q4,668,81.75,5.003,1.13,38.3,645,102383,78947
LOAN_000093,12,12/5/2019,12,2020Q4,668,81.75,5.003,1.37,43.8,645,102383,76816
LOAN_000093,1,12/5/2019,13,2021Q1,668,81.75,5.003,1.35,31.7,645,102383,74685
LOAN_000093,2,12/5/2019,14,2021Q1,668,81.75,5.003,1.16,40.3,645,102383,72555
LOAN_000093,3,12/5/2019,15,2021Q1,668,81.75,5.003,1.3,32.2,645,102383,70424
LOAN_000093,4,12/5/2019,16,2021Q2,668,81.75,5.003,1.44,36.3,645,102383,68294
LOAN_000093,5,12/5/2019,17,2021Q2,668,81.75,5.003,1.31,43,645,102383,66163
LOAN_000093,6,12/5/2019,18,2021Q2,668,81.75,5.003,1.39,40.9,645,102383,64033
LOAN_000094,2,1/13/2019,1,2019Q1,629,84.48,4.674,1.62,33.9,631,499552,491290
LOAN_000094,3,1/13/2019,2,2019Q1,629,84.48,4.674,1.65,42.9,631,499552,483029
LOAN_000094,4,1/13/2019,3,2019Q2,629,84.48,4.674,1.68,33.5,631,499552,474768
LOAN_000094,5,1/13/2019,4,2019Q2,629,84.48,4.674,1.56,38.1,631,499552,466507
LOAN_000094,6,1/13/2019,5,2019Q2,629,84.48,4.674,1.6,46.8,631,499552,458246
LOAN_000094,7,1/13/2019,6,2019Q3,629,84.48,4.674,1.65,43.8,631,499552,449985
LOAN_000094,8,1/13/2019,7,2019Q3,629,84.48,4.674,1.54,44.3,631,499552,441724
LOAN_000094,9,1/13/2019,8,2019Q3,629,84.48,4.674,1.59,41.3,631,499552,433463
LOAN_000094,10,1/13/2019,9,2019Q4,629,84.48,4.674,1.67,37.7,631,499552,425202
LOAN_000094,11,1/13/2019,10,2019Q4,629,84.48,4.674,1.58,43.6,631,499552,416941
LOAN_000094,12,1/13/2019,11,2019Q4,629,84.48,4.674,1.56,48.1,631,499552,408680
LOAN_000094,1,1/13/2019,12,2020Q1,629,84.48,4.674,1.52,41.2,631,499552,400419
LOAN_000094,2,1/13/2019,13,2020Q1,629,84.48,4.674,1.6,43.9,631,499552,392158
LOAN_000095,1,12/28/2020,1,2021Q1,768,75.69,3.66,1.79,27,767,296954,292199
LOAN_000095,2,12/28/2020,2,2021Q1,768,75.69,3.66,1.86,27.9,767,296954,287445
LOAN_000095,3,12/28/2020,3,2021Q1,768,75.69,3.66,1.75,32.6,767,296954,282691
LOAN_000095,4,12/28/2020,4,2021Q2,768,75.69,3.66,1.71,22.2,767,296954,277937
LOAN_000095,5,12/28/2020,5,2021Q2,768,75.69,3.66,1.78,25.8,767,296954,273183
LOAN_000095,6,12/28/2020,6,2021Q2,768,75.69,3.66,1.68,24.4,767,296954,268428
LOAN_000095,7,12/28/2020,7,2021Q3,768,75.69,3.66,1.83,26,767,296954,263674
LOAN_000095,8,12/28/2020,8,2021Q3,768,75.69,3.66,1.75,31.2,767,296954,258920
LOAN_000095,9,12/28/2020,9,2021Q3,768,75.69,3.66,1.72,26.2,767,296954,254166
LOAN_000095,10,12/28/2020,10,2021Q4,768,75.69,3.66,1.73,28.1,767,296954,249412
LOAN_000095,11,12/28/2020,11,2021Q4,768,75.69,3.66,1.63,31.1,767,296954,244658
LOAN_000095,12,12/28/2020,12,2021Q4,768,75.69,3.66,1.84,26.5,767,296954,239903
LOAN_000095,1,12/28/2020,13,2022Q1,768,75.69,3.66,2.08,29.2,767,296954,235149
LOAN_000095,2,12/28/2020,14,2022Q1,768,75.69,3.66,1.71,30,767,296954,230395
LOAN_000095,3,12/28/2020,15,2022Q1,768,75.69,3.66,1.63,27.8,767,296954,225641
LOAN_000095,4,12/28/2020,16,2022Q2,768,75.69,3.66,1.73,27.8,767,296954,220887
LOAN_000095,5,12/28/2020,17,2022Q2,768,75.69,3.66,1.76,32.8,767,296954,216133
LOAN_000095,6,12/28/2020,18,2022Q2,768,75.69,3.66,1.75,27.7,767,296954,211378
LOAN_000095,7,12/28/2020,19,2022Q3,768,75.69,3.66,1.78,36.9,767,296954,206624
LOAN_000095,8,12/28/2020,20,2022Q3,768,75.69,3.66,1.89,37.4,767,296954,201870
LOAN_000095,9,12/28/2020,21,2022Q3,768,75.69,3.66,1.85,30.7,767,296954,197116
LOAN_000096,12,11/27/2021,1,2021Q4,771,69.03,3.651,2.49,32.7,800,555456,542468
LOAN_000096,1,11/27/2021,2,2022Q1,771,69.03,3.651,2.44,19.4,800,555456,529480
LOAN_000096,2,11/27/2021,3,2022Q1,771,69.03,3.651,2.5,35.8,800,555456,516492
LOAN_000096,3,11/27/2021,4,2022Q1,771,69.03,3.651,2.5,26.7,800,555456,503504
LOAN_000096,4,11/27/2021,5,2022Q2,771,69.03,3.651,2.69,37.5,800,555456,490516
LOAN_000096,5,11/27/2021,6,2022Q2,771,69.03,3.651,2.52,39,800,555456,477528
LOAN_000096,6,11/27/2021,7,2022Q2,771,69.03,3.651,2.38,29.4,800,555456,464541
LOAN_000096,7,11/27/2021,8,2022Q3,771,69.03,3.651,2.41,35.3,800,555456,451553
LOAN_000096,8,11/27/2021,9,2022Q3,771,69.03,3.651,2.42,29,800,555456,438565
LOAN_000096,9,11/27/2021,10,2022Q3,771,69.03,3.651,2.45,25,800,555456,425577
LOAN_000096,10,11/27/2021,11,2022Q4,771,69.03,3.651,2.48,24.9,800,555456,412589
LOAN_000096,11,11/27/2021,12,2022Q4,771,69.03,3.651,2.61,25.2,800,555456,399601
LOAN_000096,12,11/27/2021,13,2022Q4,771,69.03,3.651,2.55,22.4,800,555456,386614
LOAN_000096,1,11/27/2021,14,2023Q1,771,69.03,3.651,2.48,34,800,555456,373626
LOAN_000096,2,11/27/2021,15,2023Q1,771,69.03,3.651,2.51,24.4,800,555456,360638
LOAN_000096,3,11/27/2021,16,2023Q1,771,69.03,3.651,2.55,33.8,800,555456,347650
LOAN_000096,4,11/27/2021,17,2023Q2,771,69.03,3.651,2.58,25.3,800,555456,334662
LOAN_000097,8,7/26/2021,1,2021Q3,715,94.05,3.792,2.01,40.3,735,541524,529109
LOAN_000097,9,7/26/2021,2,2021Q3,715,94.05,3.792,1.82,32.8,735,541524,516694
LOAN_000097,10,7/26/2021,3,2021Q4,715,94.05,3.792,1.91,30,735,541524,504279
LOAN_000097,11,7/26/2021,4,2021Q4,715,94.05,3.792,1.94,37.7,735,541524,491864
LOAN_000097,12,7/26/2021,5,2021Q4,715,94.05,3.792,1.87,30.3,735,541524,479449
LOAN_000097,1,7/26/2021,6,2022Q1,715,94.05,3.792,2.03,33.2,735,541524,467034
LOAN_000097,2,7/26/2021,7,2022Q1,715,94.05,3.792,1.92,41.5,735,541524,454619
LOAN_000097,3,7/26/2021,8,2022Q1,715,94.05,3.792,1.82,33.3,735,541524,442204
LOAN_000097,4,7/26/2021,9,2022Q2,715,94.05,3.792,1.8,43.2,735,541524,429789
LOAN_000097,5,7/26/2021,10,2022Q2,715,94.05,3.792,1.9,39.4,735,541524,417374
LOAN_000097,6,7/26/2021,11,2022Q2,715,94.05,3.792,1.83,30.6,735,541524,404959
LOAN_000098,8,7/14/2021,1,2021Q3,738,89.14,3.663,1.74,37.2,724,475332,465582
LOAN_000098,9,7/14/2021,2,2021Q3,738,89.14,3.663,1.73,23.5,724,475332,455832
LOAN_000098,10,7/14/2021,3,2021Q4,738,89.14,3.663,1.67,32.5,724,475332,446082
LOAN_000098,11,7/14/2021,4,2021Q4,738,89.14,3.663,1.7,27.2,724,475332,436332
LOAN_000098,12,7/14/2021,5,2021Q4,738,89.14,3.663,1.71,37.4,724,475332,426582
LOAN_000098,1,7/14/2021,6,2022Q1,738,89.14,3.663,1.7,38.4,724,475332,416833
LOAN_000098,2,7/14/2021,7,2022Q1,738,89.14,3.663,1.71,32.9,724,475332,407083
LOAN_000098,3,7/14/2021,8,2022Q1,738,89.14,3.663,1.65,35,724,475332,397333
LOAN_000098,4,7/14/2021,9,2022Q2,738,89.14,3.663,1.77,35,724,475332,387583
LOAN_000098,5,7/14/2021,10,2022Q2,738,89.14,3.663,1.74,28.1,724,475332,377833
LOAN_000099,4,3/18/2022,1,2022Q2,692,80.36,4.84,1.55,38.4,682,116508,113640
LOAN_000099,5,3/18/2022,2,2022Q2,692,80.36,4.84,1.38,39.3,682,116508,110772
LOAN_000099,6,3/18/2022,3,2022Q2,692,80.36,4.84,1.64,30,682,116508,107904
LOAN_000099,7,3/18/2022,4,2022Q3,692,80.36,4.84,1.58,37.5,682,116508,105036
LOAN_000099,8,3/18/2022,5,2022Q3,692,80.36,4.84,1.43,31,682,116508,102168
LOAN_000099,9,3/18/2022,6,2022Q3,692,80.36,4.84,1.63,40.8,682,116508,99300
LOAN_000099,10,3/18/2022,7,2022Q4,692,80.36,4.84,1.4,30.4,682,116508,96433
LOAN_000100,6,5/11/2024,1,2024Q2,744,83.2,3.759,1.87,25.2,754,406329,399982
LOAN_000100,7,5/11/2024,2,2024Q3,744,83.2,3.759,1.89,30.4,754,406329,393636
LOAN_000100,8,5/11/2024,3,2024Q3,744,83.2,3.759,1.84,22.4,754,406329,387290
LOAN_000100,9,5/11/2024,4,2024Q3,744,83.2,3.759,1.8,41,754,406329,380944
LOAN_000100,10,5/11/2024,5,2024Q4,744,83.2,3.759,1.92,34.8,754,406329,374598
LOAN_000100,11,5/11/2024,6,2024Q4,744,83.2,3.759,1.86,35,754,406329,368252
LOAN_000100,12,5/11/2024,7,2024Q4,744,83.2,3.759,1.91,33.5,754,406329,361906
LOAN_000100,1,5/11/2024,8,2025Q1,744,83.2,3.759,1.73,33.8,754,406329,355560
LOAN_000100,2,5/11/2024,9,2025Q1,744,83.2,3.759,1.69,22.1,754,406329,349214
LOAN_000100,3,5/11/2024,10,2025Q1,744,83.2,3.759,1.9,29.3,754,406329,342868
LOAN_000101,11,10/16/2023,1,2023Q4,676,78.97,4.492,1.3,32.3,672,641809,631069
LOAN_000101,12,10/16/2023,2,2023Q4,676,78.97,4.492,1.31,39,672,641809,620329
LOAN_000101,1,10/16/2023,3,2024Q1,676,78.97,4.492,1.23,39.5,672,641809,609590
LOAN_000101,2,10/16/2023,4,2024Q1,676,78.97,4.492,1.48,43.2,672,641809,598850
LOAN_000101,3,10/16/2023,5,2024Q1,676,78.97,4.492,1.18,29.4,672,641809,588110
LOAN_000101,4,10/16/2023,6,2024Q2,676,78.97,4.492,1.27,37.7,672,641809,577371
LOAN_000101,5,10/16/2023,7,2024Q2,676,78.97,4.492,1.32,46.9,672,641809,566631
LOAN_000101,6,10/16/2023,8,2024Q2,676,78.97,4.492,1.09,44.4,672,641809,555891
LOAN_000101,7,10/16/2023,9,2024Q3,676,78.97,4.492,1.23,41.5,672,641809,545152
LOAN_000101,8,10/16/2023,10,2024Q3,676,78.97,4.492,1.27,33.8,672,641809,534412
LOAN_000101,9,10/16/2023,11,2024Q3,676,78.97,4.492,1.34,30.3,672,641809,523672
LOAN_000101,10,10/16/2023,12,2024Q4,676,78.97,4.492,1.33,38.4,672,641809,512933
LOAN_000101,11,10/16/2023,13,2024Q4,676,78.97,4.492,1.45,41.9,672,641809,502193
LOAN_000101,12,10/16/2023,14,2024Q4,676,78.97,4.492,1.35,35.6,672,641809,491453
LOAN_000101,1,10/16/2023,15,2025Q1,676,78.97,4.492,1.34,38.9,672,641809,480714
LOAN_000101,2,10/16/2023,16,2025Q1,676,78.97,4.492,1.46,39.4,672,641809,469974
LOAN_000101,3,10/16/2023,17,2025Q1,676,78.97,4.492,1.15,35.2,672,641809,459234
LOAN_000101,4,10/16/2023,18,2025Q2,676,78.97,4.492,1.38,34,672,641809,448495
LOAN_000102,12,11/24/2020,1,2020Q4,693,84.32,4.908,1.28,34.5,669,508144,495960
LOAN_000102,1,11/24/2020,2,2021Q1,693,84.32,4.908,1.28,36.5,669,508144,483776
LOAN_000102,2,11/24/2020,3,2021Q1,693,84.32,4.908,1.28,29.8,669,508144,471592
LOAN_000102,3,11/24/2020,4,2021Q1,693,84.32,4.908,1.37,33.5,669,508144,459408
LOAN_000103,12,11/12/2023,1,2023Q4,691,87.5,4.605,1.55,33.3,708,345386,339252
LOAN_000103,1,11/12/2023,2,2024Q1,691,87.5,4.605,1.39,45.1,708,345386,333119
LOAN_000103,2,11/12/2023,3,2024Q1,691,87.5,4.605,1.57,35.1,708,345386,326986
LOAN_000103,3,11/12/2023,4,2024Q1,691,87.5,4.605,1.4,39.8,708,345386,320853
LOAN_000103,4,11/12/2023,5,2024Q2,691,87.5,4.605,1.64,28.3,708,345386,314719
LOAN_000103,5,11/12/2023,6,2024Q2,691,87.5,4.605,1.45,32.3,708,345386,308586
LOAN_000103,6,11/12/2023,7,2024Q2,691,87.5,4.605,1.54,43.7,708,345386,302453
LOAN_000103,7,11/12/2023,8,2024Q3,691,87.5,4.605,1.51,36.3,708,345386,296320
LOAN_000103,8,11/12/2023,9,2024Q3,691,87.5,4.605,1.6,29.8,708,345386,290187
LOAN_000103,9,11/12/2023,10,2024Q3,691,87.5,4.605,1.55,38,708,345386,284053
LOAN_000103,10,11/12/2023,11,2024Q4,691,87.5,4.605,1.5,35.4,708,345386,277920
LOAN_000103,11,11/12/2023,12,2024Q4,691,87.5,4.605,1.51,40.5,708,345386,271787
LOAN_000103,12,11/12/2023,13,2024Q4,691,87.5,4.605,1.58,35.6,708,345386,265654
LOAN_000103,1,11/12/2023,14,2025Q1,691,87.5,4.605,1.69,37,708,345386,259520
LOAN_000103,2,11/12/2023,15,2025Q1,691,87.5,4.605,1.56,27.1,708,345386,253387
LOAN_000104,8,7/31/2022,1,2022Q3,661,83.14,4.714,1.51,36.2,653,403064,394929
LOAN_000104,9,7/31/2022,2,2022Q3,661,83.14,4.714,1.37,34.6,653,403064,386794
LOAN_000104,10,7/31/2022,3,2022Q4,661,83.14,4.714,1.41,27.7,653,403064,378659
LOAN_000104,11,7/31/2022,4,2022Q4,661,83.14,4.714,1.38,33.2,653,403064,370524
LOAN_000104,12,7/31/2022,5,2022Q4,661,83.14,4.714,1.42,37.6,653,403064,362389
LOAN_000104,1,7/31/2022,6,2023Q1,661,83.14,4.714,1.27,33.1,653,403064,354254
LOAN_000104,2,7/31/2022,7,2023Q1,661,83.14,4.714,1.55,40.5,653,403064,346119
LOAN_000104,3,7/31/2022,8,2023Q1,661,83.14,4.714,1.45,37,653,403064,337984
LOAN_000104,4,7/31/2022,9,2023Q2,661,83.14,4.714,1.64,39,653,403064,329849
LOAN_000104,5,7/31/2022,10,2023Q2,661,83.14,4.714,1.44,31.1,653,403064,321714
LOAN_000104,6,7/31/2022,11,2023Q2,661,83.14,4.714,1.52,30.3,653,403064,313579
LOAN_000104,7,7/31/2022,12,2023Q3,661,83.14,4.714,1.5,38.2,653,403064,305444
LOAN_000104,8,7/31/2022,13,2023Q3,661,83.14,4.714,1.58,39.7,653,403064,297309
LOAN_000104,9,7/31/2022,14,2023Q3,661,83.14,4.714,1.56,41.6,653,403064,289174
LOAN_000104,10,7/31/2022,15,2023Q4,661,83.14,4.714,1.6,33.6,653,403064,281039
LOAN_000104,11,7/31/2022,16,2023Q4,661,83.14,4.714,1.41,35.3,653,403064,272904
LOAN_000104,12,7/31/2022,17,2023Q4,661,83.14,4.714,1.51,40.3,653,403064,264769
LOAN_000105,9,8/13/2019,1,2019Q3,704,78.09,4.464,1.92,29.8,720,719138,705251
LOAN_000105,10,8/13/2019,2,2019Q4,704,78.09,4.464,1.71,34.1,720,719138,691365
LOAN_000105,11,8/13/2019,3,2019Q4,704,78.09,4.464,1.87,35.6,720,719138,677478
LOAN_000105,12,8/13/2019,4,2019Q4,704,78.09,4.464,1.95,41.6,720,719138,663592
LOAN_000105,1,8/13/2019,5,2020Q1,704,78.09,4.464,2.09,39.4,720,719138,649705
LOAN_000106,11,10/11/2023,1,2023Q4,686,84.71,4.472,1.49,33.5,690,398371,391473
LOAN_000106,12,10/11/2023,2,2023Q4,686,84.71,4.472,1.45,36.9,690,398371,384575
LOAN_000106,1,10/11/2023,3,2024Q1,686,84.71,4.472,1.49,34.7,690,398371,377677
LOAN_000106,2,10/11/2023,4,2024Q1,686,84.71,4.472,1.5,35.5,690,398371,370780
LOAN_000106,3,10/11/2023,5,2024Q1,686,84.71,4.472,1.6,33.1,690,398371,363882
LOAN_000106,4,10/11/2023,6,2024Q2,686,84.71,4.472,1.45,36.9,690,398371,356984
LOAN_000106,5,10/11/2023,7,2024Q2,686,84.71,4.472,1.49,38.2,690,398371,350087
LOAN_000106,6,10/11/2023,8,2024Q2,686,84.71,4.472,1.53,27.8,690,398371,343189
LOAN_000106,7,10/11/2023,9,2024Q3,686,84.71,4.472,1.59,31.4,690,398371,336291
LOAN_000106,8,10/11/2023,10,2024Q3,686,84.71,4.472,1.58,35.2,690,398371,329394
LOAN_000106,9,10/11/2023,11,2024Q3,686,84.71,4.472,1.51,33.3,690,398371,322496
LOAN_000107,4,3/31/2019,1,2019Q2,662,78.12,4.724,1.19,28.9,658,352725,347097
LOAN_000107,5,3/31/2019,2,2019Q2,662,78.12,4.724,1.18,42.2,658,352725,341470
LOAN_000107,6,3/31/2019,3,2019Q2,662,78.12,4.724,1.19,38.8,658,352725,335843
LOAN_000107,7,3/31/2019,4,2019Q3,662,78.12,4.724,1.19,29.2,658,352725,330216
LOAN_000107,8,3/31/2019,5,2019Q3,662,78.12,4.724,1.02,42.2,658,352725,324588
LOAN_000107,9,3/31/2019,6,2019Q3,662,78.12,4.724,1.14,40.1,658,352725,318961
LOAN_000107,10,3/31/2019,7,2019Q4,662,78.12,4.724,1.33,41.9,658,352725,313334
LOAN_000107,11,3/31/2019,8,2019Q4,662,78.12,4.724,1.24,38,658,352725,307707
LOAN_000107,12,3/31/2019,9,2019Q4,662,78.12,4.724,1.12,34.8,658,352725,302079
LOAN_000107,1,3/31/2019,10,2020Q1,662,78.12,4.724,1.17,47.3,658,352725,296452
LOAN_000107,2,3/31/2019,11,2020Q1,662,78.12,4.724,1.17,46.7,658,352725,290825
LOAN_000107,3,3/31/2019,12,2020Q1,662,78.12,4.724,1.14,41.5,658,352725,285198
LOAN_000107,4,3/31/2019,13,2020Q2,662,78.12,4.724,1.22,41.5,658,352725,279570
LOAN_000107,5,3/31/2019,14,2020Q2,662,78.12,4.724,1.31,37.3,658,352725,273943
LOAN_000108,1,12/9/2021,1,2022Q1,722,82.96,3.924,1.81,35.3,705,445995,437534
LOAN_000108,2,12/9/2021,2,2022Q1,722,82.96,3.924,1.76,39.9,705,445995,429074
LOAN_000108,3,12/9/2021,3,2022Q1,722,82.96,3.924,1.86,31,705,445995,420613
LOAN_000108,4,12/9/2021,4,2022Q2,722,82.96,3.924,1.99,35.9,705,445995,412153
LOAN_000108,5,12/9/2021,5,2022Q2,722,82.96,3.924,1.9,38.1,705,445995,403692
LOAN_000108,6,12/9/2021,6,2022Q2,722,82.96,3.924,1.7,31.4,705,445995,395232
LOAN_000108,7,12/9/2021,7,2022Q3,722,82.96,3.924,2.06,26.3,705,445995,386771
LOAN_000108,8,12/9/2021,8,2022Q3,722,82.96,3.924,1.8,23.7,705,445995,378311
LOAN_000108,9,12/9/2021,9,2022Q3,722,82.96,3.924,1.9,38.6,705,445995,369850
LOAN_000109,4,3/17/2024,1,2024Q2,707,78.33,4.196,1.53,37.7,694,459437,448785
LOAN_000109,5,3/17/2024,2,2024Q2,707,78.33,4.196,1.56,37.3,694,459437,438134
LOAN_000109,6,3/17/2024,3,2024Q2,707,78.33,4.196,1.69,32.1,694,459437,427482
LOAN_000109,7,3/17/2024,4,2024Q3,707,78.33,4.196,1.77,38.9,694,459437,416831
LOAN_000109,8,3/17/2024,5,2024Q3,707,78.33,4.196,1.69,42.5,694,459437,406179
LOAN_000109,9,3/17/2024,6,2024Q3,707,78.33,4.196,1.78,25.7,694,459437,395528
LOAN_000109,10,3/17/2024,7,2024Q4,707,78.33,4.196,1.52,38.9,694,459437,384876
LOAN_000109,11,3/17/2024,8,2024Q4,707,78.33,4.196,1.5,38,694,459437,374225
LOAN_000109,12,3/17/2024,9,2024Q4,707,78.33,4.196,1.47,37.4,694,459437,363573
LOAN_000109,1,3/17/2024,10,2025Q1,707,78.33,4.196,1.67,30.3,694,459437,352922
LOAN_000109,2,3/17/2024,11,2025Q1,707,78.33,4.196,1.63,39.7,694,459437,342270
LOAN_000109,3,3/17/2024,12,2025Q1,707,78.33,4.196,1.39,32.9,694,459437,331619
LOAN_000109,4,3/17/2024,13,2025Q2,707,78.33,4.196,1.65,33.3,694,459437,320967
LOAN_000109,5,3/17/2024,14,2025Q2,707,78.33,4.196,1.6,32.8,694,459437,310316
LOAN_000109,6,3/17/2024,15,2025Q2,707,78.33,4.196,1.57,33.4,694,459437,299664
LOAN_000109,7,3/17/2024,16,2025Q3,707,78.33,4.196,1.57,34.7,694,459437,289013
LOAN_000110,7,6/10/2020,1,2020Q3,758,92.89,3.935,2.03,37.4,776,343766,335548
LOAN_000110,8,6/10/2020,2,2020Q3,758,92.89,3.935,1.83,25.4,776,343766,327331
LOAN_000110,9,6/10/2020,3,2020Q3,758,92.89,3.935,1.75,30.2,776,343766,319114
LOAN_000111,8,7/29/2021,1,2021Q3,725,82.23,4.161,1.76,32,738,131260,128399
LOAN_000111,9,7/29/2021,2,2021Q3,725,82.23,4.161,1.62,35.8,738,131260,125538
